,date,audience,clicks,spend,impressions,reach,total_sessions,completions_F_T,Audience_1,Audience_2,Audience_3,Audience_4,Audience_5,Audience_6,Close_Faster,Closer_Twins,Competitive_Opportunity,SEM_Ads,Unfair_Advantage,Domain_Dsiplay,Facebook,Google_SEM,Linkedin,OTT,User_ID_Display
21,07/04/2022,6,12,53.833269,11063,2643,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
22,08/04/2022,6,0,1719.01,50559,33065,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
23,08/04/2022,6,0,5259.62,154697,87923,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24,08/04/2022,6,28,115.465853,23787,4059,22,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
25,08/04/2022,6,12,183.77,962,889,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,08/04/2022,6,8,46.073286,9496,1271,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
27,09/04/2022,6,0,1733.6,50990,35004,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,09/04/2022,6,0,5139.49,151164,94260,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,09/04/2022,6,24,131.443949,26981,4266,19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
30,09/04/2022,6,5,154.4,677,666,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
31,09/04/2022,6,5,30.175016,6192,904,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
32,10/04/2022,6,0,1738.54,51134,38353,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,10/04/2022,6,0,5402.28,158892,105856,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
34,10/04/2022,6,35,141.040706,28948,3445,24,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
35,10/04/2022,6,9,139.26,649,636,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
36,10/04/2022,6,2,20.66463,4299,438,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
37,11/04/2022,6,0,1713.69,50403,39566,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
38,11/04/2022,6,0,5136.28,151068,104697,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
39,11/04/2022,6,22,147.321584,30313,4297,32,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
40,11/04/2022,6,12,204.73,1007,943,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
41,11/04/2022,6,2,13.916065,2865,428,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
42,12/04/2022,6,0,1708.3,50246,38127,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
43,12/04/2022,6,0,5169.81,152055,102832,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
44,12/04/2022,6,40,147.813143,30276,3909,29,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
45,12/04/2022,6,7,202.13,1093,1058,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
46,12/04/2022,6,4,14.011655,2870,364,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
47,13/04/2022,6,0,1742.08,51239,38754,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
48,13/04/2022,6,0,5301.85,155939,103965,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
49,13/04/2022,6,43,169.268345,34828,3925,14,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
50,13/04/2022,6,8,230.22,1122,1033,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
51,14/04/2022,6,0,1701.57,50048,40005,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
52,14/04/2022,6,0,5086.73,149608,112186,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
53,15/04/2022,1,2,16.71645035,83,83,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54,15/04/2022,4,4,104.2709124,1874,1706,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
55,15/04/2022,6,0,1716.61,50490,39598,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
56,15/04/2022,6,0,5195.61,152811,108865,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
57,16/04/2022,6,0,1725.15,50741,37774,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
58,16/04/2022,6,0,5160.48,151780,98924,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
59,17/04/2022,6,0,5410.67,159138,116287,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
60,18/04/2022,1,0,1.541628158,6,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61,18/04/2022,1,0,0.214676156,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62,18/04/2022,1,0,0.773455104,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63,18/04/2022,2,1,0.321037968,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64,18/04/2022,4,2,63.7672403,619,576,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
65,18/04/2022,4,4,50.04919123,476,476,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
66,18/04/2022,6,0,1694.46,49839,42108,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
67,18/04/2022,6,0,5125.92,150762,120168,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
68,19/04/2022,1,3,19.53321074,98,98,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69,19/04/2022,1,4,18.01284248,91,87,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70,19/04/2022,1,2,30.70045907,298,124,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
71,19/04/2022,1,1,13.55394678,71,62,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
72,19/04/2022,2,1,2.958969219,23,22,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
73,19/04/2022,2,1,2.954817553,20,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,19/04/2022,3,0,2.918341363,17,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
75,19/04/2022,4,5,72.6114031,1119,1119,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
76,19/04/2022,4,3,71.65854845,1041,1041,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
77,19/04/2022,4,3,52.62380172,1536,910,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
78,19/04/2022,4,2,24.35485246,944,576,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
79,19/04/2022,4,2,63.71004846,905,890,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
80,19/04/2022,4,2,30.36139724,1121,617,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
81,19/04/2022,4,1,24.63620782,903,585,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
82,19/04/2022,4,2,23.36971476,865,558,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
83,19/04/2022,6,0,1709.8,50289,41770,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
84,19/04/2022,6,0,5125.28,150745,117844,33,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
85,20/04/2022,1,0,15.67588238,83,79,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
86,20/04/2022,1,2,19.17793143,81,79,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,20/04/2022,1,1,32.26533202,371,172,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
88,20/04/2022,1,0,31.3002599,361,142,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89,20/04/2022,1,1,17.50618619,81,72,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90,20/04/2022,1,1,29.24571677,342,158,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91,20/04/2022,1,1,25.15822112,352,149,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
92,20/04/2022,1,0,0.260448,69,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
93,20/04/2022,1,1,32.94158898,398,160,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
94,20/04/2022,2,1,4.179297945,28,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
95,20/04/2022,2,1,20.99472204,170,51,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
96,20/04/2022,2,1,5.488335784,24,24,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
97,20/04/2022,2,1,19.47783819,169,49,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
98,20/04/2022,3,1,4.263406287,21,21,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99,20/04/2022,4,3,76.81807127,1021,1001,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
100,20/04/2022,4,1,73.51512844,972,852,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
101,20/04/2022,4,1,40.12025913,2051,1048,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
102,20/04/2022,4,4,36.21130633,1865,976,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
103,20/04/2022,4,2,68.98680028,913,893,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
104,20/04/2022,4,0,30.71368414,1641,906,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
105,20/04/2022,4,1,30.16744201,1591,876,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
106,20/04/2022,4,3,27.41811372,1457,858,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
107,20/04/2022,6,0,4336.77,127552,101451,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
108,21/04/2022,1,2,21.32578852,94,89,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
109,21/04/2022,1,0,2.171557,459,82,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110,21/04/2022,1,0,1.867673,485,50,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
111,21/04/2022,1,2,18.20728517,79,76,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
112,21/04/2022,1,0,0.462109,83,46,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
113,21/04/2022,1,0,0.519244,327,41,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
114,21/04/2022,1,0,1.121892,77,34,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
115,21/04/2022,1,0,1.259115,83,37,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
116,21/04/2022,1,0,1.407018,92,41,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
117,21/04/2022,1,0,31.22807985,911,214,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
118,21/04/2022,1,0,28.18493123,848,203,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
119,21/04/2022,2,1,25.38409113,361,70,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
120,21/04/2022,2,0,5.014537874,22,20,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
121,21/04/2022,3,0,6.517084993,28,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122,21/04/2022,4,2,85.96998711,998,987,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
123,21/04/2022,4,0,11.090516,2467,985,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
124,21/04/2022,4,0,10.839148,2610,1018,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
125,21/04/2022,4,3,70.65344805,836,785,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
126,21/04/2022,4,1,6.369413,441,316,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
127,21/04/2022,4,2,39.76328993,2071,981,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
128,21/04/2022,4,1,6.040579,417,289,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
129,21/04/2022,4,2,44.29374576,2257,934,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
130,21/04/2022,4,2,60.77656485,764,764,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
131,21/04/2022,4,0,5.854341,407,281,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
132,21/04/2022,4,2,30.32618471,1587,796,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
133,21/04/2022,4,5,10.539932,2352,976,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
134,21/04/2022,4,1,27.46871078,1463,758,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
135,21/04/2022,4,1,27.86247605,1477,759,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
136,21/04/2022,5,1,5.616228,1325,646,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
137,21/04/2022,5,1,5.055885,1195,613,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
138,21/04/2022,5,0,1.559909,339,35,32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
139,21/04/2022,5,2,5.202829,1230,624,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
140,21/04/2022,6,0,840.1,24710,21652,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
141,21/04/2022,6,0,2620.03,77062,64062,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
142,22/04/2022,1,1,8.708781,1514,313,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
143,22/04/2022,1,1,9.519213,758,112,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
144,22/04/2022,1,0,9.711622,773,119,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
145,22/04/2022,1,0,28.08919699,850,198,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
146,22/04/2022,1,1,12.71371428,64,58,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
147,22/04/2022,1,0,2.705870573,8,8,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
148,22/04/2022,1,0,1.318474002,10,10,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
149,22/04/2022,1,0,1.141965578,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
150,22/04/2022,2,2,19.30783153,265,72,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151,22/04/2022,2,2,2.925954038,18,18,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
152,22/04/2022,3,1,4.189729031,19,17,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,22/04/2022,3,0,0.029255,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
154,22/04/2022,4,3,69.81428279,851,806,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
155,22/04/2022,4,2,18.872566,3931,1576,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
156,22/04/2022,4,1,53.07317984,702,702,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
157,22/04/2022,4,4,37.059573,6485,2797,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
158,22/04/2022,4,5,37.177006,6506,2786,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
159,22/04/2022,4,0,19.740906,1391,742,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
160,22/04/2022,4,2,32.95287682,1668,758,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
161,22/04/2022,4,2,58.7726083,707,707,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
162,22/04/2022,4,2,21.339492,1503,810,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
163,22/04/2022,4,0,22.46764034,1114,482,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
164,22/04/2022,4,0,37.767072,6610,2701,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
165,22/04/2022,4,2,17.430921,3636,1374,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
166,22/04/2022,4,0,27.00042603,1424,758,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
167,22/04/2022,4,0,4.901452602,83,80,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
168,22/04/2022,5,5,9.167222,1955,564,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
169,22/04/2022,5,3,8.734569,1884,573,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
170,22/04/2022,5,1,5.773593,1017,398,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
171,22/04/2022,5,1,5.49602,793,329,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
172,22/04/2022,5,3,42.467159,2755,381,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
173,22/04/2022,5,0,5.931214,1054,380,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
174,22/04/2022,5,1,8.510491,1933,597,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
175,22/04/2022,6,0,840.28,24715,21772,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
176,22/04/2022,6,0,2518.45,74073,65077,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
177,23/04/2022,2,0,0.338533,23,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
178,23/04/2022,3,0,0.323816,22,2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
179,23/04/2022,3,0,0.250223,17,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
180,23/04/2022,4,3,20.57727223,266,256,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
181,23/04/2022,4,1,12.388113,2122,853,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
182,23/04/2022,4,0,5.544256,381,56,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
183,23/04/2022,4,3,20.1845963,829,403,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
184,23/04/2022,4,1,30.43269819,1417,475,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
185,23/04/2022,4,0,6.066204,417,60,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
186,23/04/2022,4,2,12.30996812,521,246,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
187,23/04/2022,4,1,13.90807871,664,351,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
188,23/04/2022,4,1,16.69121159,736,398,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
189,23/04/2022,4,1,20.19455634,285,285,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
190,23/04/2022,4,4,18.7603028,276,254,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
191,23/04/2022,5,3,2.236916,468,43,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
192,23/04/2022,5,1,8.157459,514,56,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
193,23/04/2022,5,0,1.771657,304,99,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
194,23/04/2022,5,3,1.987531,423,30,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
195,23/04/2022,6,0,2603.64,76579,61900,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
196,24/04/2022,1,1,6.934587706,36,36,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
197,24/04/2022,1,0,0.023864,34,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
198,24/04/2022,1,1,20.5525715,552,108,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
199,24/04/2022,1,1,21.51035817,565,117,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
200,24/04/2022,1,1,5.511755566,22,21,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
201,24/04/2022,2,0,0.073591,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202,24/04/2022,2,1,0.71491696,7,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203,24/04/2022,3,0,0.046709,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
204,24/04/2022,3,1,9.858334852,161,35,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
205,24/04/2022,4,1,7.569562,1288,626,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
206,24/04/2022,4,1,22.47057936,1072,532,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
207,24/04/2022,4,0,5.855259,400,185,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
208,24/04/2022,4,0,6.197243,425,188,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
209,24/04/2022,4,1,11.61078683,588,282,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
210,24/04/2022,4,0,3.558013,489,301,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
211,24/04/2022,4,0,13.65303522,685,385,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
212,24/04/2022,4,0,14.75467481,716,502,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
213,24/04/2022,4,1,15.91246695,206,198,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
214,24/04/2022,4,0,1.827818,375,192,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
215,24/04/2022,4,1,21.5414711,261,261,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
216,24/04/2022,5,0,0.086062,18,9,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
217,24/04/2022,5,0,12.202781,815,410,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
218,24/04/2022,5,0,3.757026,789,348,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
219,24/04/2022,6,0,858.91,25262,21841,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
220,24/04/2022,6,0,2617.78,76995,62433,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
221,25/04/2022,1,1,8.9416773,44,44,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
222,25/04/2022,1,0,5.669163,387,76,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
223,25/04/2022,1,1,5.841025,398,91,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
224,25/04/2022,1,0,5.712211,390,76,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
225,25/04/2022,1,3,30.03630115,1068,248,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
226,25/04/2022,1,0,9.295107,1751,324,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
227,25/04/2022,1,2,4.202834775,22,21,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
228,25/04/2022,1,0,8.833627,1654,273,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
229,25/04/2022,1,0,8.068957,1681,272,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
230,25/04/2022,2,0,0.061991,13,6,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
231,25/04/2022,2,0,0.140482,25,9,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
232,25/04/2022,2,0,1.672716,108,44,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
233,25/04/2022,2,0,3.12289,200,65,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
234,25/04/2022,2,0,2.973371,190,64,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
235,25/04/2022,2,1,18.2093143,341,89,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
236,25/04/2022,2,0,0.187983,32,11,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
237,25/04/2022,2,2,17.62052609,303,86,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
238,25/04/2022,2,0,2.061994,602,95,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
239,25/04/2022,2,0,0.39,4,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
240,25/04/2022,2,0,2.085502,373,112,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
241,25/04/2022,2,1,0.662912764,6,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
242,25/04/2022,2,0,2.046833,482,110,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
243,25/04/2022,3,0,0.214874,36,10,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
244,25/04/2022,3,0,0.289732,49,14,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
245,25/04/2022,3,1,4.820617,322,81,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
246,25/04/2022,3,0,4.735817,318,78,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
